config,avg_rank,metric,friedman_p,nemenyi_cd,n_blocks
serene-noctx|ALNS,1.8333333333333333,auc,3.45425919606296e-40,10.499843064054962,12
serene-full|ALNS,3.0,auc,3.45425919606296e-40,10.499843064054962,12
serene-noctx|SA,3.6666666666666665,auc,3.45425919606296e-40,10.499843064054962,12
serene-full|SA,5.166666666666667,auc,3.45425919606296e-40,10.499843064054962,12
serene-full|Tabu,5.666666666666667,auc,3.45425919606296e-40,10.499843064054962,12
serene-noctx|Tabu,5.916666666666667,auc,3.45425919606296e-40,10.499843064054962,12
uniform|ALNS,6.0,auc,3.45425919606296e-40,10.499843064054962,12
serene-plainTS|ALNS,8.5,auc,3.45425919606296e-40,10.499843064054962,12
serene-nogate|ALNS,8.833333333333334,auc,3.45425919606296e-40,10.499843064054962,12
roulette|ALNS,9.25,auc,3.45425919606296e-40,10.499843064054962,12
serene-plainTS|SA,10.583333333333334,auc,3.45425919606296e-40,10.499843064054962,12
uniform|SA,11.333333333333334,auc,3.45425919606296e-40,10.499843064054962,12
serene-nogate|SA,13.25,auc,3.45425919606296e-40,10.499843064054962,12
roulette|SA,13.5,auc,3.45425919606296e-40,10.499843064054962,12
greedy-mean|ALNS,16.333333333333332,auc,3.45425919606296e-40,10.499843064054962,12
uniform|Tabu,16.75,auc,3.45425919606296e-40,10.499843064054962,12
serene-plainTS|Tabu,17.166666666666668,auc,3.45425919606296e-40,10.499843064054962,12
serene-nogate|Tabu,17.5,auc,3.45425919606296e-40,10.499843064054962,12
serene-noexpl|ALNS,18.416666666666668,auc,3.45425919606296e-40,10.499843064054962,12
roulette|Tabu,19.083333333333332,auc,3.45425919606296e-40,10.499843064054962,12
greedy-mean|SA,20.416666666666668,auc,3.45425919606296e-40,10.499843064054962,12
serene-noexpl|SA,21.416666666666668,auc,3.45425919606296e-40,10.499843064054962,12
serene-noexpl|Tabu,22.583333333333332,auc,3.45425919606296e-40,10.499843064054962,12
greedy-mean|Tabu,23.833333333333332,auc,3.45425919606296e-40,10.499843064054962,12
serene-noctx|ALNS,3.75,q25,2.6386476217247444e-36,10.499843064054962,12
serene-full|ALNS,4.333333333333333,q25,2.6386476217247444e-36,10.499843064054962,12
serene-noctx|SA,4.666666666666667,q25,2.6386476217247444e-36,10.499843064054962,12
roulette|ALNS,5.333333333333333,q25,2.6386476217247444e-36,10.499843064054962,12
serene-plainTS|ALNS,5.583333333333333,q25,2.6386476217247444e-36,10.499843064054962,12
uniform|ALNS,6.583333333333333,q25,2.6386476217247444e-36,10.499843064054962,12
serene-full|SA,7.333333333333333,q25,2.6386476217247444e-36,10.499843064054962,12
serene-full|Tabu,7.666666666666667,q25,2.6386476217247444e-36,10.499843064054962,12
serene-nogate|ALNS,8.0,q25,2.6386476217247444e-36,10.499843064054962,12
serene-noctx|Tabu,8.166666666666666,q25,2.6386476217247444e-36,10.499843064054962,12
serene-plainTS|SA,10.416666666666666,q25,2.6386476217247444e-36,10.499843064054962,12
serene-nogate|SA,10.833333333333334,q25,2.6386476217247444e-36,10.499843064054962,12
uniform|SA,11.083333333333334,q25,2.6386476217247444e-36,10.499843064054962,12
roulette|SA,13.833333333333334,q25,2.6386476217247444e-36,10.499843064054962,12
serene-nogate|Tabu,15.416666666666666,q25,2.6386476217247444e-36,10.499843064054962,12
roulette|Tabu,16.0,q25,2.6386476217247444e-36,10.499843064054962,12
serene-plainTS|Tabu,17.0,q25,2.6386476217247444e-36,10.499843064054962,12
greedy-mean|ALNS,17.5,q25,2.6386476217247444e-36,10.499843064054962,12
uniform|Tabu,17.916666666666668,q25,2.6386476217247444e-36,10.499843064054962,12
serene-noexpl|ALNS,20.5,q25,2.6386476217247444e-36,10.499843064054962,12
serene-noexpl|Tabu,20.833333333333332,q25,2.6386476217247444e-36,10.499843064054962,12
greedy-mean|SA,21.916666666666668,q25,2.6386476217247444e-36,10.499843064054962,12
serene-noexpl|SA,22.25,q25,2.6386476217247444e-36,10.499843064054962,12
greedy-mean|Tabu,23.083333333333332,q25,2.6386476217247444e-36,10.499843064054962,12
roulette|ALNS,4.541666666666667,q50,1.6429344936532836e-34,10.499843064054962,12
serene-noctx|ALNS,4.916666666666667,q50,1.6429344936532836e-34,10.499843064054962,12
serene-full|SA,5.5,q50,1.6429344936532836e-34,10.499843064054962,12
serene-plainTS|ALNS,5.75,q50,1.6429344936532836e-34,10.499843064054962,12
serene-nogate|ALNS,7.166666666666667,q50,1.6429344936532836e-34,10.499843064054962,12
serene-noctx|SA,7.333333333333333,q50,1.6429344936532836e-34,10.499843064054962,12
serene-full|ALNS,7.583333333333333,q50,1.6429344936532836e-34,10.499843064054962,12
serene-plainTS|SA,7.833333333333333,q50,1.6429344936532836e-34,10.499843064054962,12
serene-nogate|SA,8.083333333333334,q50,1.6429344936532836e-34,10.499843064054962,12
uniform|SA,8.333333333333334,q50,1.6429344936532836e-34,10.499843064054962,12
uniform|ALNS,9.166666666666666,q50,1.6429344936532836e-34,10.499843064054962,12
serene-full|Tabu,9.458333333333334,q50,1.6429344936532836e-34,10.499843064054962,12
roulette|SA,10.0,q50,1.6429344936532836e-34,10.499843064054962,12
serene-noctx|Tabu,10.083333333333334,q50,1.6429344936532836e-34,10.499843064054962,12
serene-plainTS|Tabu,16.666666666666668,q50,1.6429344936532836e-34,10.499843064054962,12
roulette|Tabu,16.833333333333332,q50,1.6429344936532836e-34,10.499843064054962,12
serene-nogate|Tabu,17.416666666666668,q50,1.6429344936532836e-34,10.499843064054962,12
uniform|Tabu,17.916666666666668,q50,1.6429344936532836e-34,10.499843064054962,12
greedy-mean|ALNS,18.083333333333332,q50,1.6429344936532836e-34,10.499843064054962,12
greedy-mean|SA,18.25,q50,1.6429344936532836e-34,10.499843064054962,12
serene-noexpl|ALNS,21.166666666666668,q50,1.6429344936532836e-34,10.499843064054962,12
serene-noexpl|SA,21.666666666666668,q50,1.6429344936532836e-34,10.499843064054962,12
serene-noexpl|Tabu,22.5,q50,1.6429344936532836e-34,10.499843064054962,12
greedy-mean|Tabu,23.75,q50,1.6429344936532836e-34,10.499843064054962,12
roulette|ALNS,4.833333333333333,q75,2.207295714128493e-33,10.499843064054962,12
serene-full|SA,5.958333333333333,q75,2.207295714128493e-33,10.499843064054962,12
serene-nogate|SA,6.166666666666667,q75,2.207295714128493e-33,10.499843064054962,12
serene-plainTS|SA,6.25,q75,2.207295714128493e-33,10.499843064054962,12
serene-noctx|ALNS,6.291666666666667,q75,2.207295714128493e-33,10.499843064054962,12
serene-plainTS|ALNS,6.75,q75,2.207295714128493e-33,10.499843064054962,12
uniform|SA,7.75,q75,2.207295714128493e-33,10.499843064054962,12
serene-noctx|SA,8.083333333333334,q75,2.207295714128493e-33,10.499843064054962,12
uniform|ALNS,8.083333333333334,q75,2.207295714128493e-33,10.499843064054962,12
serene-nogate|ALNS,8.125,q75,2.207295714128493e-33,10.499843064054962,12
roulette|SA,8.625,q75,2.207295714128493e-33,10.499843064054962,12
serene-full|ALNS,9.083333333333334,q75,2.207295714128493e-33,10.499843064054962,12
serene-noctx|Tabu,9.916666666666666,q75,2.207295714128493e-33,10.499843064054962,12
serene-full|Tabu,10.833333333333334,q75,2.207295714128493e-33,10.499843064054962,12
serene-plainTS|Tabu,15.333333333333334,q75,2.207295714128493e-33,10.499843064054962,12
serene-nogate|Tabu,17.25,q75,2.207295714128493e-33,10.499843064054962,12
roulette|Tabu,17.333333333333332,q75,2.207295714128493e-33,10.499843064054962,12
greedy-mean|SA,17.666666666666668,q75,2.207295714128493e-33,10.499843064054962,12
uniform|Tabu,18.416666666666668,q75,2.207295714128493e-33,10.499843064054962,12
greedy-mean|ALNS,19.166666666666668,q75,2.207295714128493e-33,10.499843064054962,12
serene-noexpl|SA,19.916666666666668,q75,2.207295714128493e-33,10.499843064054962,12
serene-noexpl|ALNS,21.25,q75,2.207295714128493e-33,10.499843064054962,12
serene-noexpl|Tabu,23.083333333333332,q75,2.207295714128493e-33,10.499843064054962,12
greedy-mean|Tabu,23.833333333333332,q75,2.207295714128493e-33,10.499843064054962,12
roulette|ALNS,4.291666666666667,q100,3.088718348809086e-34,10.499843064054962,12
serene-full|SA,4.333333333333333,q100,3.088718348809086e-34,10.499843064054962,12
serene-noctx|ALNS,5.791666666666667,q100,3.088718348809086e-34,10.499843064054962,12
serene-plainTS|ALNS,6.416666666666667,q100,3.088718348809086e-34,10.499843064054962,12
serene-plainTS|SA,7.291666666666667,q100,3.088718348809086e-34,10.499843064054962,12
uniform|SA,7.333333333333333,q100,3.088718348809086e-34,10.499843064054962,12
serene-nogate|SA,7.375,q100,3.088718348809086e-34,10.499843064054962,12
serene-nogate|ALNS,7.75,q100,3.088718348809086e-34,10.499843064054962,12
serene-full|ALNS,7.916666666666667,q100,3.088718348809086e-34,10.499843064054962,12
uniform|ALNS,8.041666666666666,q100,3.088718348809086e-34,10.499843064054962,12
roulette|SA,8.666666666666666,q100,3.088718348809086e-34,10.499843064054962,12
serene-noctx|SA,9.5,q100,3.088718348809086e-34,10.499843064054962,12
serene-noctx|Tabu,10.125,q100,3.088718348809086e-34,10.499843064054962,12
serene-full|Tabu,11.916666666666666,q100,3.088718348809086e-34,10.499843064054962,12
serene-plainTS|Tabu,15.333333333333334,q100,3.088718348809086e-34,10.499843064054962,12
roulette|Tabu,17.25,q100,3.088718348809086e-34,10.499843064054962,12
serene-nogate|Tabu,17.333333333333332,q100,3.088718348809086e-34,10.499843064054962,12
greedy-mean|SA,17.916666666666668,q100,3.088718348809086e-34,10.499843064054962,12
serene-noexpl|SA,18.916666666666668,q100,3.088718348809086e-34,10.499843064054962,12
uniform|Tabu,19.166666666666668,q100,3.088718348809086e-34,10.499843064054962,12
greedy-mean|ALNS,19.333333333333332,q100,3.088718348809086e-34,10.499843064054962,12
serene-noexpl|ALNS,21.0,q100,3.088718348809086e-34,10.499843064054962,12
serene-noexpl|Tabu,23.25,q100,3.088718348809086e-34,10.499843064054962,12
greedy-mean|Tabu,23.75,q100,3.088718348809086e-34,10.499843064054962,12
